Trip_ID,Person_ID,Year,Total_Stops,Trip_Count,Start_Time,Arrival_Time,Trip_Time,Travel_Time,Wait_Time,Duration,Total_Distance,Original_Place_1,Original_Place_2,Original_Purpose_1,Original_Purpose_2,Destination_1,Destination_2,Dest_Purpose_1,Dest_Purpose_2,Starting_LGA,Ending_LGA,Trip_Purpose,Link_Mode,Dist_1,Dist_2,Dist_3,Dist_4,Dist_5,Dist_6,Dist_7,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7
Y16H1950209P03T02,Y16H1950209P03,2016,3,2,1050,1120,70,64,6,0.0,30.71,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Maroondah (C),Change Mode,Train,0.94,26.23,3.53,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,10,45.0,9.0,0.0,0.0,0.0,0.0
Y16H1950221P03T03,Y16H1950221P03,2016,3,3,965,1030,65,65,0,35.0,30.95,Accommodation,Survey Home,At Home,At home,Shops,Shopping Centre,Buy Something,Bought something,Maroondah (C),Melbourne (C),Buy Something,Train,4.55,25.97,0.43,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,10,45.0,10.0,0.0,0.0,0.0,0.0
Y16H1950221P03T06,Y16H1950221P03,2016,3,6,1375,1450,75,65,10,25.0,29.3,Shops,Fast Food,Social,Ate or drank,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Maroondah (C),Change Mode,Train,0.37,24.39,4.55,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Passenger,0,0,0,0,10,45.0,10.0,0.0,0.0,0.0,0.0
Y16H1950318P01T03,Y16H1950318P01,2016,5,3,705,795,90,83,7,535.0,22.4,Accommodation,Survey Home,At Home,At home,Workplace,Workplace NEC,Work Related,Own Workplace,Moreland (C),Whitehorse (C),Work Related,Train,0.38,6.12,0.33,14.71,0.87,0.0,0.0,Walking,Tram,Walking,Train,Walking,0,0,5,19.0,10.0,39.0,10.0,0.0,0.0
Y16H1950318P01T04,Y16H1950318P01,2016,6,4,1330,1425,95,89,6,0.0,21.8,Workplace,Workplace NEC,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Whitehorse (C),Moreland (C),Change Mode,Train,0.87,5.86,8.11,0.49,6.08,0.39,0.0,Walking,Train,Public Bus,Walking,Tram,Walking,0,9,15.0,30.0,5.0,20.0,10.0,0.0
Y16H1950323P01T02,Y16H1950323P01,2016,4,2,525,590,65,43,22,440.0,14.04,Place of Education,Primary School,Pick-up or Drop-off Someone,Someone picked-up or delivered,Workplace,My Workplace,Work Related,Own Workplace,Yarra (C),Stonnington (C),Work Related,Train,0.6,6.7,6.13,0.61,0.0,0.0,0.0,Bicycle,Train,Train,Walking,0,0,0,5,15.0,14.0,9.0,0.0,0.0,0.0
Y16H1950323P01T03,Y16H1950323P01,2016,4,3,1030,1110,80,60,20,75.0,15.31,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Stonnington (C),Moreland (C),Change Mode,Train,0.61,6.13,6.7,1.88,0.0,0.0,0.0,Walking,Train,Train,Bicycle,0,0,0,10,13.0,22.0,15.0,0.0,0.0,0.0
Y16H1950323P03T01,Y16H1950323P03,2016,5,1,450,510,60,59,1,420.0,9.35,Accommodation,Survey Home,At Home,At home,Place of Education,Secondary School,Education,At school,Moreland (C),Stonnington (C),Education,Train,0.29,4.46,0.26,3.95,0.38,0.0,0.0,Walking,Tram,Walking,Train,Walking,0,0,10,15.0,4.0,20.0,10.0,0.0,0.0
Y16H1950323P03T02,Y16H1950323P03,2016,5,2,930,1050,120,117,3,0.0,8.89,Place of Education,Secondary School,Education,At school,Accommodation,Survey Home,At or Go Home,Go home,Stonnington (C),Moreland (C),Change Mode,Train,0.38,3.95,0.03,4.23,0.29,0.0,0.0,Walking,Train,Walking,Tram,Walking,0,0,10,20.0,2.0,75.0,10.0,0.0,0.0
Y16H1950515P01T01,Y16H1950515P01,2016,3,1,405,429,24,16,8,191.0,8.12,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Wyndham (C),Hobsons Bay (C),Work Related,Train,2.32,5.71,0.09,0.0,0.0,0.0,0.0,Vehicle Passenger,Train,Walking,0,0,0,0,5,9.0,2.0,0.0,0.0,0.0,0.0
Y16H1960110P01T01,Y16H1960110P01,2016,3,1,410,470,60,55,5,525.0,26.64,Accommodation,Survey Home,At Home,At home,Workplace,Workplace NEC,Work Related,Own Workplace,Kingston (C) (Vic.),Melbourne (C),Work Related,Train,4.05,22.36,0.24,0.0,0.0,0.0,0.0,Vehicle Passenger,Train,Walking,0,0,0,0,10,40.0,5.0,0.0,0.0,0.0,0.0
Y16H1960110P01T02,Y16H1960110P01,2016,4,2,995,1097,102,82,20,0.0,31.31,Workplace,Workplace NEC,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Kingston (C) (Vic.),Change Mode,Train,0.24,22.04,7.46,1.57,0.0,0.0,0.0,Walking,Train,Public Bus,Walking,0,0,0,5,40.0,21.0,16.0,0.0,0.0,0.0
Y16H1960110P04T01,Y16H1960110P04,2016,4,1,660,780,120,80,40,30.0,27.12,Accommodation,Survey Home,At Home,At home,Shops,Retail NEC,Buy Something,Bought something,Kingston (C) (Vic.),Stonnington (C),Buy Something,Train,1.64,14.06,10.98,0.44,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,20,20.0,30.0,10.0,0.0,0.0,0.0
Y16H1960110P04T02,Y16H1960110P04,2016,4,2,810,845,35,27,8,145.0,8.82,Shops,Retail NEC,Buy Something,Bought something,Place of Education,Tertiary,Education,At Uni/Tech,Stonnington (C),Glen Eira (C),Education,Train,0.44,1.29,6.35,0.74,0.0,0.0,0.0,Walking,Train,Train,Walking,0,0,0,10,2.0,10.0,5.0,0.0,0.0,0.0
Y16H1960110P04T03,Y16H1960110P04,2016,3,3,990,1030,40,35,5,290.0,16.9,Place of Education,Tertiary,Education,At Uni/Tech,Social Place,Restaurant or Cafe,Social,Ate or drank,Glen Eira (C),Kingston (C) (Vic.),Social,Train,0.74,15.93,0.23,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,25.0,5.0,0.0,0.0,0.0,0.0
Y16H1960118P08T01,Y16H1960118P08,2016,3,1,930,1005,75,55,20,315.0,22.82,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Kingston (C) (Vic.),Stonnington (C),Work Related,Train,3.91,17.27,1.65,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,10,20.0,25.0,0.0,0.0,0.0,0.0
Y16H1960118P08T02,Y16H1960118P08,2016,3,2,1320,1375,55,45,10,0.0,22.82,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Stonnington (C),Kingston (C) (Vic.),Change Mode,Train,1.65,17.27,3.91,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,20,20.0,5.0,0.0,0.0,0.0,0.0
Y16H1960131P04T01,Y16H1960131P04,2016,5,1,585,645,60,35,25,405.0,15.18,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Kingston (C) (Vic.),Monash (C),Education,Train,0.17,5.35,6.2,2.72,0.74,0.0,0.0,Walking,Public Bus,Train,Public Bus,Walking,0,0,5,10.0,10.0,5.0,5.0,0.0,0.0
Y16H1960131P04T02,Y16H1960131P04,2016,5,2,1050,1120,70,40,30,0.0,15.18,Place of Education,Tertiary,Education,At Uni/Tech,Accommodation,Survey Home,At or Go Home,Go home,Monash (C),Kingston (C) (Vic.),Change Mode,Train,0.74,2.72,6.2,5.35,0.17,0.0,0.0,Walking,Public Bus,Train,Public Bus,Walking,0,0,5,5.0,10.0,15.0,5.0,0.0,0.0
Y16H1960202P03T02,Y16H1960202P03,2016,2,2,735,790,55,55,0,230.0,39.01,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Yarra Ranges (S),Melbourne (C),Education,Train,38.77,0.24,0.0,0.0,0.0,0.0,0.0,Train,Walking,0,0,0,0,0,45,10.0,0.0,0.0,0.0,0.0,0.0
Y16H1960202P03T03,Y16H1960202P03,2016,3,3,1020,1280,80,75,5,0.0,50.15,Place of Education,Tertiary,Education,At Uni/Tech,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Yarra Ranges (S),Change Mode,Train,0.24,38.77,0.0,11.14,0.0,0.0,0.0,Walking,Train,0,Vehicle Driver,0,0,0,10,45.0,0.0,20.0,0.0,0.0,0.0
Y16H1960225P01T01,Y16H1960225P01,2016,2,1,463,535,72,72,0,485.0,39.86,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Yarra Ranges (S),Melbourne (C),Work Related,Train,39.34,0.53,0.0,0.0,0.0,0.0,0.0,Train,Walking,0,0,0,0,0,62,10.0,0.0,0.0,0.0,0.0,0.0
Y16H1960225P01T02,Y16H1960225P01,2016,2,2,1020,1100,80,80,0,0.0,39.86,Workplace,My Workplace,Work Related,Own Workplace,Transport Feature,Train Station,Change Mode,Got on or off PT,Melbourne (C),Yarra Ranges (S),Change Mode,Train,0.53,39.34,0.0,0.0,0.0,0.0,0.0,Walking,Train,0,0,0,0,0,10,70.0,0.0,0.0,0.0,0.0,0.0
Y16H1960239P01T01,Y16H1960239P01,2016,2,1,468,576,108,108,0,3.0,38.77,Accommodation,Survey Home,At Home,At home,Shops,Shopping Centre,Buy Something,Bought something,Yarra Ranges (S),Melbourne (C),Buy Something,Train,38.77,0.0,0.0,0.0,0.0,0.0,0.0,Train,Walking,0,0,0,0,0,107,1.0,0.0,0.0,0.0,0.0,0.0
Y16H1960239P01T03,Y16H1960239P01,2016,3,3,1020,1160,110,95,15,0.0,44.02,Workplace,Workplace NEC,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Yarra Ranges (S),Change Mode,Train,0.24,38.77,0.0,5.01,0.0,0.0,0.0,Walking,Train,0,Vehicle Driver,0,0,0,10,75.0,0.0,10.0,0.0,0.0,0.0
Y16H1960308P01T01,Y16H1960308P01,2016,3,1,500,532,32,27,5,188.0,12.65,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Darebin (C),Work Related,Train,0.49,11.97,0.19,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,15.0,2.0,0.0,0.0,0.0,0.0
Y16H1960308P01T02,Y16H1960308P01,2016,3,2,720,755,35,27,8,0.0,12.65,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Darebin (C),Stonnington (C),Change Mode,Train,0.19,11.97,0.49,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,2,15.0,10.0,0.0,0.0,0.0,0.0
Y16H1960308P02T01,Y16H1960308P02,2016,3,1,690,720,30,25,5,600.0,5.88,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,0.49,5.2,0.19,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,10.0,10.0,0.0,0.0,0.0,0.0
Y16H1960308P02T02,Y16H1960308P02,2016,3,2,1320,1345,25,20,5,0.0,5.88,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Stonnington (C),Change Mode,Train,0.19,5.2,0.49,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,10.0,5.0,0.0,0.0,0.0,0.0
Y16H1960309P01T01,Y16H1960309P01,2016,3,1,495,535,40,40,0,515.0,15.28,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Bayside (C),Work Related,Train,0.73,11.66,2.88,0.0,0.0,0.0,0.0,Bicycle,Train,Bicycle,0,0,0,0,5,20.0,15.0,0.0,0.0,0.0,0.0
Y16H1960309P01T02,Y16H1960309P01,2016,3,2,1050,1115,65,65,0,60.0,9.73,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Someone Else's Home,Pick-up or Deliver Something,Something picked-up or delivered for home,Bayside (C),Bayside (C),Pick-up or Deliver Something,Train,2.88,5.92,0.92,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,25,30.0,10.0,0.0,0.0,0.0,0.0
Y16H1960309P01T03,Y16H1960309P01,2016,3,3,1175,1210,35,35,0,0.0,7.4,Accommodation,Someone Else's Home,Pick-up or Deliver Something,Something picked-up or delivered for Home,Accommodation,Survey Home,At or Go Home,Go home,Bayside (C),Stonnington (C),Change Mode,Train,0.92,5.74,0.73,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,15.0,10.0,0.0,0.0,0.0,0.0
Y16H1960309P02T01,Y16H1960309P02,2016,3,1,465,524,59,59,0,496.0,21.93,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Moreland (C),Work Related,Train,0.49,21.08,0.36,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,50.0,4.0,0.0,0.0,0.0,0.0
Y16H1960309P02T02,Y16H1960309P02,2016,3,2,1020,1070,50,50,0,85.0,16.82,Workplace,My Workplace,Work Related,Own Workplace,Recreational Place,Gym,Recreational,Other recreational (eg. exercise),Moreland (C),Melbourne (C),Recreational,Train,0.36,16.01,0.45,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,4,41.0,5.0,0.0,0.0,0.0,0.0
Y16H1960330P01T03,Y16H1960330P01,2016,4,3,1020,1056,36,30,6,144.0,11.25,Workplace,Another Workplace,Work Related,Employer's Business,Accommodation,Survey Home,At or Go Home,Go home,Yarra (C),Stonnington (C),Change Mode,Train,0.88,4.09,5.27,1.01,0.0,0.0,0.0,Walking,Train,Train,Walking,0,0,0,6,8.0,8.0,8.0,0.0,0.0,0.0
Y16H1960340P01T01,Y16H1960340P01,2016,3,1,460,490,30,28,2,255.0,7.24,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,1.49,5.33,0.42,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,12,11.0,5.0,0.0,0.0,0.0,0.0
Y16H1960340P01T05,Y16H1960340P01,2016,3,5,1065,1087,22,20,2,8.0,6.3,Workplace,My Workplace,Work Related,Own Workplace,Shops,Supermarket,Buy Something,Bought something,Melbourne (C),Stonnington (C),Buy Something,Train,0.42,5.33,0.55,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,5,10.0,5.0,0.0,0.0,0.0,0.0
Y16H1960342P02T01,Y16H1960342P02,2016,3,1,660,700,40,40,0,340.0,6.92,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Stonnington (C),Melbourne (C),Work Related,Train,1.01,5.27,0.64,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,20.0,10.0,0.0,0.0,0.0,0.0
Y16H1960342P02T02,Y16H1960342P02,2016,3,2,1040,1080,40,40,0,0.0,6.92,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Stonnington (C),Change Mode,Train,0.64,5.27,1.01,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,20.0,10.0,0.0,0.0,0.0,0.0
Y16H1960405P01T01,Y16H1960405P01,2016,5,1,420,490,70,64,6,530.0,19.67,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Banyule (C),Yarra (C),Work Related,Train,0.79,14.84,0.2,2.61,1.23,0.0,0.0,Walking,Train,Walking,Tram,Walking,0,0,10,26.0,4.0,11.0,13.0,0.0,0.0
Y16H1960405P01T02,Y16H1960405P01,2016,7,2,1020,1090,70,56,14,0.0,21.16,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Yarra (C),Banyule (C),Change Mode,Train,0.19,0.83,0.19,1.61,2.71,14.84,0.79,Walking,Tram,Walking,Train,Train,Train,Walking,3,5.0,2.0,4.0,11.0,22.0,9.0
Y16H1960425P02T01,Y16H1960425P02,2016,4,1,420,487,67,61,6,533.0,19.87,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Banyule (C),Melbourne (C),Work Related,Train,1.29,4.0,14.5,0.09,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,15,5.0,39.0,2.0,0.0,0.0,0.0
Y16H1960425P02T02,Y16H1960425P02,2016,4,2,1020,1085,65,54,11,0.0,19.79,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Banyule (C),Change Mode,Train,0.09,14.5,3.96,1.25,0.0,0.0,0.0,Walking,Train,Public Bus,Walking,0,0,0,2,32.0,5.0,15.0,0.0,0.0,0.0
Y16H1960432P01T01,Y16H1960432P01,2016,3,1,455,520,65,59,6,445.0,18.64,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Banyule (C),Melbourne (C),Work Related,Train,2.96,14.5,1.18,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,15,29.0,15.0,0.0,0.0,0.0,0.0
Y16H1960432P01T02,Y16H1960432P01,2016,3,2,965,1035,70,63,7,0.0,18.64,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Banyule (C),Change Mode,Train,1.18,14.5,2.96,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,15,33.0,15.0,0.0,0.0,0.0,0.0
Y16H1960433P03T01,Y16H1960433P03,2016,4,1,480,570,90,75,15,725.0,18.58,Other,Other NEC,Unknown Purpose,Unknown Purpose,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Banyule (C),Change Mode,Train,1.16,14.5,2.1,0.83,0.0,0.0,0.0,Walking,Train,Public Bus,Walking,0,0,0,30,35.0,3.0,7.0,0.0,0.0,0.0
Y16H1960433P03T02,Y16H1960433P03,2016,4,2,1295,1405,110,75,35,35.0,28.3,Accommodation,Survey Home,At Home,At home,Accommodation,Hotel or Motel,Personal Business,Stayed overnight,Banyule (C),Melbourne (C),Personal Business,Train,0.55,4.99,21.6,1.16,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,5,5.0,40.0,25.0,0.0,0.0,0.0
Y16H1960538P01T01,Y16H1960538P01,2016,3,1,510,620,110,90,20,370.0,30.06,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Melton (C),Melbourne (C),Work Related,Train,6.72,23.12,0.22,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,30,55.0,5.0,0.0,0.0,0.0,0.0
Y16H1960538P01T02,Y16H1960538P01,2016,3,2,990,1100,110,100,10,55.0,30.06,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Melton (C),Change Mode,Train,0.22,23.12,6.72,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,5,60.0,35.0,0.0,0.0,0.0,0.0
Y16H1970103P03T01,Y16H1970103P03,2016,5,1,414,528,114,102,12,197.0,48.9,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Casey (C),Port Phillip (C),Education,Train,6.09,40.74,0.36,1.63,0.08,0.0,0.0,Vehicle Driver,Train,Walking,Tram,Walking,0,0,14,78.0,1.0,8.0,1.0,0.0,0.0
Y16H1970103P03T02,Y16H1970103P03,2016,5,2,725,832,107,84,23,23.0,43.42,Place of Education,Tertiary,Education,At Uni/Tech,Shops,Computer or Music,Buy Something,Bought something,Port Phillip (C),Casey (C),Buy Something,Train,0.08,1.63,0.36,40.74,0.61,0.0,0.0,Walking,Tram,Walking,Train,Vehicle Driver,0,0,2,15.0,3.0,60.0,4.0,0.0,0.0
Y16H1970118P01T01,Y16H1970118P01,2016,3,1,360,450,90,85,5,690.0,50.83,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Casey (C),Melbourne (C),Work Related,Train,6.79,43.4,0.64,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,15,60.0,10.0,0.0,0.0,0.0,0.0
Y16H1970118P01T02,Y16H1970118P01,2016,3,2,1140,1245,105,90,15,0.0,50.83,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Casey (C),Change Mode,Train,0.64,43.4,6.79,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,15,60.0,15.0,0.0,0.0,0.0,0.0
Y16H1970202P04T01,Y16H1970202P04,2016,4,1,465,519,54,29,25,401.0,7.98,Accommodation,Survey Home,At Home,At home,Place of Education,Secondary School,Education,At school,Greater Dandenong (C),Greater Dandenong (C),Education,Train,1.34,4.63,1.82,0.19,0.0,0.0,0.0,Walking,Train,Public Bus,Walking,0,0,0,18,8.0,1.0,2.0,0.0,0.0,0.0
Y16H1970223P03T01,Y16H1970223P03,2016,3,1,450,510,60,60,0,560.0,23.81,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Monash (C),Melbourne (C),Work Related,Train,6.66,16.79,0.36,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,28,22.0,10.0,0.0,0.0,0.0,0.0
Y16H1970223P03T02,Y16H1970223P03,2016,3,2,1070,1170,100,85,15,90.0,22.63,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Someone Else's Home,Social,Visited someone,Melbourne (C),Monash (C),Social,Train,0.36,15.08,7.19,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,10,35.0,40.0,0.0,0.0,0.0,0.0
Y16H1970230P01T01,Y16H1970230P01,2016,4,1,445,525,80,55,25,100.0,24.25,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Monash (C),Melbourne (C),Work Related,Train,0.59,8.18,15.08,0.4,0.0,0.0,0.0,Walking,Public Bus,Train,Walking,0,0,0,10,10.0,25.0,10.0,0.0,0.0,0.0
Y16H1970230P01T06,Y16H1970230P01,2016,4,6,1065,1150,85,65,20,0.0,24.25,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Monash (C),Change Mode,Train,0.4,15.08,8.17,0.6,0.0,0.0,0.0,Walking,Train,Public Bus,Walking,0,0,0,10,30.0,15.0,10.0,0.0,0.0,0.0
Y16H1970305P01T03,Y16H1970305P01,2016,3,3,1050,1100,50,43,7,160.0,11.98,Accommodation,Survey Home,At Home,At home,Place of Personal Business,Places of Worship,Personal Business,Religious activity,Glen Eira (C),Melbourne (C),Personal Business,Train,0.94,10.4,0.64,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,23.0,10.0,0.0,0.0,0.0,0.0
Y16H1970305P01T05,Y16H1970305P01,2016,3,5,1410,1470,60,60,0,0.0,13.72,Shops,Market,Social,Ate or drank,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Glen Eira (C),Change Mode,Train,0.68,12.09,0.95,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,15,35.0,10.0,0.0,0.0,0.0,0.0
Y16H1970305P02T01,Y16H1970305P02,2016,3,1,1050,1100,50,43,7,160.0,11.98,Accommodation,Survey Home,At Home,At home,Place of Personal Business,Places of Worship,Personal Business,Religious activity,Glen Eira (C),Melbourne (C),Personal Business,Train,0.94,10.4,0.64,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,10,23.0,10.0,0.0,0.0,0.0,0.0
Y16H1970305P02T03,Y16H1970305P02,2016,3,3,1410,1470,60,60,0,0.0,13.72,Shops,Market,Social,Ate or drank,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Glen Eira (C),Change Mode,Train,0.68,12.09,0.95,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,15,35.0,10.0,0.0,0.0,0.0,0.0
Y16H1970308P01T01,Y16H1970308P01,2016,3,1,470,505,35,26,9,470.0,11.54,Accommodation,Survey Home,At Home,At home,Workplace,My Workplace,Work Related,Own Workplace,Glen Eira (C),Melbourne (C),Work Related,Train,0.99,10.3,0.24,0.0,0.0,0.0,0.0,Vehicle Passenger,Train,Walking,0,0,0,0,4,18.0,4.0,0.0,0.0,0.0,0.0
Y16H1970308P01T02,Y16H1970308P01,2016,3,2,975,1020,45,45,0,0.0,11.54,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Glen Eira (C),Change Mode,Train,0.24,10.3,0.99,0.0,0.0,0.0,0.0,Walking,Train,Walking,0,0,0,0,4,25.0,16.0,0.0,0.0,0.0,0.0
Y16H1970312P01T01,Y16H1970312P01,2016,3,1,420,482,62,56,6,3.0,13.14,Accommodation,Survey Home,At Home,At home,Social Place,Restaurant or Cafe,Social,Ate or drank,Glen Eira (C),Melbourne (C),Social,Train,0.99,12.09,0.05,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,30,25.0,1.0,0.0,0.0,0.0,0.0
Y16H1970312P01T05,Y16H1970312P01,2016,3,5,960,1030,70,63,7,0.0,13.77,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Glen Eira (C),Change Mode,Train,0.68,12.09,0.99,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,3,53.0,7.0,0.0,0.0,0.0,0.0
Y16H1970325P02T01,Y16H1970325P02,2016,3,1,660,720,60,50,10,290.0,17.11,Accommodation,Survey Home,At Home,At home,Place of Education,Tertiary,Education,At Uni/Tech,Glen Eira (C),Melbourne (C),Education,Train,1.78,15.09,0.24,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,20,20.0,10.0,0.0,0.0,0.0,0.0
Y16H1970325P02T02,Y16H1970325P02,2016,3,2,1010,1055,45,45,0,0.0,17.11,Place of Education,Tertiary,Education,At Uni/Tech,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Glen Eira (C),Change Mode,Train,0.24,15.09,1.78,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,10,30.0,5.0,0.0,0.0,0.0,0.0
Y16H1970331P02T02,Y16H1970331P02,2016,3,2,465,535,70,65,5,580.0,21.38,Place of Education,Primary School,Pick-up or Drop-off Someone,Someone picked-up or delivered,Workplace,My Workplace,Work Related,Own Workplace,Glen Eira (C),Melbourne (C),Work Related,Train,5.02,15.66,0.7,0.0,0.0,0.0,0.0,Vehicle Driver,Train,Walking,0,0,0,0,25,30.0,10.0,0.0,0.0,0.0,0.0
Y16H1970331P02T03,Y16H1970331P02,2016,3,3,1115,1180,65,65,0,0.0,18.2,Workplace,My Workplace,Work Related,Own Workplace,Accommodation,Survey Home,At or Go Home,Go home,Melbourne (C),Glen Eira (C),Change Mode,Train,0.7,15.66,1.84,0.0,0.0,0.0,0.0,Walking,Train,Vehicle Driver,0,0,0,0,10,45.0,10.0,0.0,0.0,0.0,0.0
